entrezgene,FDRPval_m1m2,FDRPval_m2m2a,FDRPval_m7m8,FDRPval_m8m8a,FDRPval_busted,Prop_m2,Omega_m2,Omega_m0,prop_sel_branches,length,nseq
417391,1,1,0.00224257810549918,0.127691275364092,0.001018904032425803,0.041,1,0.26979,0.25333333333333335,1269,39
423741,1,1,1.65512748192768e-4,0.0670650436345476,0.0033082178068512768,0.083,1,0.24291,0.10204081632653061,321,26
419461,1,1,0.0063484517198554,0.148626263093063,0.021658386808600088,0,30.01066,0.04255,0.2328767123287671,1857,38
418633,0,0,0,0,0.0142561303087471,0.027,3.03323,0.37748,0.5866666666666667,2976,39
395623,1,1,0.00796354475997029,0.013331469452982,1,0.092,1,0.43906,0.14666666666666667,819,39
418957,7.33897487978225e-4,1.29187219035538e-4,0,1.84174577234072e-4,0.007059492501610426,0.004,3.99342,0.22961,0.38666666666666666,2355,39
427457,1,1,0.0956767128346962,0.636823229056239,1,0.015,1,0.12201,0.014492753623188406,687,36
771670,6.97057346978723e-8,8.78679301845888e-9,0,1.59605207708901e-15,0.08419376030375576,0.039,2.60705,0.51549,0.28169014084507044,873,37
427153,1,1,0.007325974072028,0.187225656600502,4.728377832299073e-8,0.002,2.92025,0.15909,0.08,957,39
417105,0.0957806233938872,0.024448643887487,1.7548805404002e-12,0.0223078053056759,1,0.002,4.12226,0.04957,0.0684931506849315,1941,38
417919,1,1,0.671578384764654,1,0.009001285694092507,0.003,1,0.07073,0.05333333333333334,1221,39
416480,1,1,0.0897319483866008,1,0.33219479812322766,0,29.65504,0.03315,0.0273972602739726,687,38
422087,1,1,0.00121374120901743,0.731268027659184,1,0.025,1,0.08837,0.05333333333333334,1479,39
374215,1,1,0.00281378437102748,0.396026750723092,0.3015175752765652,0,8.16728,0.07685,0.02666666666666667,885,39
771278,1,1,2.51446936336895e-5,0.061945873892491,0.5154100937111106,0,33.64462,0.12471,0.13333333333333333,1764,39
776144,7.38845013528645e-5,1.16835772945135e-5,0,4.57416447061774e-13,0.1160724772153864,0.071,2.26097,0.67605,0.3050847457627119,1164,31
425243,1,1,1,0.177570243276228,1.2267908795537335e-6,0,28.63552,0.03558,0.08955223880597014,822,35
428953,1,1,1,1,0.10928687797038522,0,30.80375,0.01145,0.09333333333333334,999,39
420183,1,1,3.43117669505564e-6,1,1,0.004,2.64004,0.0374,0.028985507246376812,735,36
769853,0.0250108665105309,0.00558362083473776,4.82717156923024e-13,2.10622559072227e-7,0,0.005,3.43326,0.09999,0.2,936,34
418686,1,1,1,0.117623723322204,0.008394903885786162,0,29.71024,0.01265,0.04,2640,39
378891,1,1,0.672633169001017,1,1,0,13.81433,0.01002,0.02666666666666667,1248,39
416010,1,1,0.061275315078631,1,0.3775729443698441,0,17.22625,0.02146,0.013333333333333334,1272,39
408082,1,1,0.0811928655293493,0.52662410278756,2.6509111687509756e-4,0,24.2286,0.02034,0.013333333333333334,1059,39
427384,1,1,0.801818723941229,1,1,0,31.512,0.02181,0,498,39
373940,1,1,1,0.642470049878099,1,0,23.97449,0.0402,0.028985507246376812,669,36
415355,1,1,7.11863261774313e-9,1,0.21585523698854264,0,39.82329,0.05927,0.0273972602739726,942,38
419845,1,1,1.81721599755469e-7,0.00367918692266763,0,0.063,1,0.2374,0.23376623376623376,1605,40
421836,1,1,0.0284159133757286,1,1,0.054,1,0.19359,0.02666666666666667,618,39
771393,1,1,1,0.483659626556443,1,0,44.68711,0.01478,0.09333333333333334,840,39
419183,1,1,0.214197208072993,1,1,0,18.052,0.02176,0,306,39
428137,1,1,1,0.176839505918235,1,0,169.30863,0.06291,0.06666666666666667,2262,39
419601,1,1,0.296613851733105,1,1,0.034,1,0.09078,0.14666666666666667,897,39
771448,9.62947121673406e-6,1.40775332508796e-6,0,2.97954302716767e-13,0,0.028,2.6222,0.29601,0.12987012987012986,1173,40
427452,1,1,4.56132712394612e-7,0.0102794493857721,0.460330533937584,0.031,1,0.12861,0.056338028169014086,1497,37
395328,1,1,1,1,0.005567898643676546,0.039,1,0.13201,0.07692307692307693,840,34
423850,1,1,1.47042148720756e-5,0.393745540862382,1,0,29.87365,0.01653,0.04,2037,39
770910,1,1,0.0866782510309499,1,1,0,20.96315,0.01036,0,327,38
424070,0,0,0,0,0,0.088,2.89563,0.74534,0.589041095890411,2931,38
419966,1,1,1.7513688091473e-9,0.038633889174033,2.166694879986382e-8,0,30.31496,0.03572,0.16,1359,39
422456,1,1,1.73569909808893e-5,0.0187389781703101,3.536026204821884e-7,0.022,1,0.10618,0.32,1845,39
418113,1,1,1,0.512391024869621,0.09731547003923496,0.003,1,0.08791,0.04,642,39
418433,1,1,1,1,0.6289114442478921,0,13.15306,0.04122,0.0273972602739726,546,38
100857417,1,1,1,0.810291617494143,4.0559992228173914e-5,0.029,1,0.15702,0.2631578947368421,1023,30
420569,1,1,0.0291541150690858,0.549495729884258,0.07469950105464956,0,26.4222,0.11831,0.05333333333333334,1305,39
416737,0.00690307684415597,0.00139406677187884,1.6956015386241e-12,6.70514951787986e-6,0.052813850788108734,0.01,2.59124,0.31371,0.06666666666666667,1716,39
419122,1,1,0.00113513602252521,0.548799543308319,0.013217794912935194,0.024,1,0.16315,0.48936170212765956,6072,25
100858447,1,1,0.00653129559681739,0.202262566050596,0.017947410654412656,0.072,1,0.29499,0.07042253521126761,261,37
416320,1,1,1,0.899130066293102,0.6740630777811742,0,27.56735,0.05894,0.05333333333333334,849,39
769267,0.956717831484745,0.360774460595483,1.45480373498458e-5,0.0347505404681265,1,0.006,2.7614899999999998,0.12481,0.02666666666666667,573,39
428388,1,0.970711404277891,7.59338702654855e-10,0.00552792352845031,1,0.003,2.52369,0.1368,0.02666666666666667,1740,39
416097,1,1,1,0.351477943112357,1,0,5.11958,0.04719,0.012987012987012988,1002,40
418566,1,1,1,0.661649960785251,1,0.034,1,0.08321,0.028169014084507043,1395,37
395627,1,1,0.01279090074735,0.825777840722196,1,0,72.18456,0.02781,0.046153846153846156,1563,34
416469,1,1,2.86415772300261e-6,0.678743453547827,0.3106561189945092,0.008,1,0.06575,0.08,1254,39
423357,1,1,0.776677715840763,0.786392479653529,0.007167812169863359,0.014,1,0.08933,0.07246376811594203,1269,36
424476,1,1,0.471865065984519,0.16056082212285,0.004382783127446553,0,17.79787,0.05407,0.05333333333333334,2079,39
421850,1,1,0.176782797765778,1,0.4845286346208104,0,35.1613,0.06877,0.02666666666666667,840,39
NA,1,1,1,1,1,0,14.71624,0.13427,0,417,32
395969,1,1,0.0266129863153057,1,0.687762326703771,0,12.78185,0.04776,0.06666666666666667,684,39
427214,1,1,0.00865956318431201,1,0.02778196941543563,0,13.64696,0.09791,0.0547945205479452,966,38
423695,1,1,0.159915543441675,0.899042614955537,0.8707009493574086,0,26.73763,0.21798,0.08955223880597014,417,35
428195,1,1,5.20091180818389e-8,0.059271856461045803,0.005419120964009345,0,27.89936,0.06226,0.02666666666666667,1113,39
425062,1.5201265051877e-5,2.25934903887369e-6,0,1.77268720687982e-7,0,0.01,3.16788,0.27252,0.373134328358209,2097,35
422101,0,0,0,0,7.816193977010286e-14,0.102,2.34397,0.62639,0.3466666666666667,2352,39
416108,1,1,0.147354009720336,1,0.10340370605275322,0,24.72377,0.0732,0.16883116883116883,969,40
423181,0.245313124563303,0.0707340183241379,2.15392393941349e-5,1.841007125541e-4,0.039891800919086645,0.018,2.82456,0.21504,0.05333333333333334,324,39
427330,1,1,1,1,2.0957426731977696e-9,0,63.4028,0.02458,0.02666666666666667,1095,39
418210,1,1,6.61016326858455e-4,0.684519792847371,2.706381990795071e-10,0,13.64693,0.02945,0.16,1221,39
NA,1,1,0.0650326914785618,1,0.12494041547823165,0.033,1,0.25314,0.07017543859649122,1293,30
421949,1,1,1,0.475426234942559,1.4428390679553071e-5,0.006,1,0.01607,0.04,936,39
427472,1,1,0.00930546896725612,0.918640486104456,1,0.061,1,0.21807000000000001,0.05333333333333334,492,39
428377,0.366186785678076,0.112644658117611,3.48109417919635e-7,0.0259071679317274,0.848535612025245,0.004,3.94398,0.1119,0.04,786,39
420229,1,1,0.00766278162711939,1,0.03621206990063584,0,19.62112,0.08705,0.17333333333333334,2097,39
415402,1,1,2.93815389118326e-7,0.011234526458117,4.5506672652080095e-9,0.008,2.39296,0.17773,0.0821917808219178,774,38
421511,1,1,1,0.274384415046917,1.417016195155804e-15,0.021,1,0.06408,0.10144927536231885,1155,36
422097,1,1,0.0933678715204132,0.0628107557147035,1,0,19.42085,0.02819,0,1710,39
416255,1,1,1,1,1,0,93.71724,0.00484,0,876,39
771761,1.74756123521953e-4,2.86865891859065e-5,4.09102935398467e-15,1.26026038629476e-11,0.06925426410509743,0.012,3.95401,0.33126,0.01639344262295082,1188,32
427007,1,1,0.00355550603985309,1,0,0.039,1,0.21473,0.18666666666666668,1227,39
378918,1,1,2.54455686752811e-4,0.0482630481538947,0,0,3.08133,0.04612,0.06666666666666667,999,39
395650,1,1,3.97065629063494e-5,1,1,0,31.17454,0.06543,0.11267605633802817,750,37
101749866,1,1,0.00169143004113168,1,1,0,1,0.03719,0.02666666666666667,1110,39
423185,1,1,0.0169477228974926,0.53853817042537,0,0.04,1,0.20594,0.2,1467,39
419480,1,1,0.0877009913231142,1,4.404659702590591e-11,0,12.02754,0.1041,0.18666666666666668,906,39
424817,1,1,1,0.52172169021883,1,0,4.88368,0.06841,0.013333333333333334,897,39
395388,1,1,0.567310134374426,0.947518754823429,0.45187554526600054,0,94.06882,0.13392,0.06493506493506493,453,40
423039,1,1,1,1,0.1225403171690346,0,50.9238,0.11411,0.04,729,39
427988,1,1,4.1577003622504e-5,0.00150431015265946,0.11623523505963841,0.002,2.70935,0.12169,0.16,1395,39
425778,0.109365845121443,0.0283489337358636,4.6638181187066e-5,0.0422247139881947,0.2738581778361158,0.007,5.24078,0.14469,0.09859154929577464,402,37
428577,1,1,0.382455177133114,0.465197743879702,0.23204982832452384,0,1,0.13235,0.10666666666666667,765,39
419242,1,1,1.29044783565004e-8,0.200432865380629,0.4036131771457252,0,33.8982,0.06433,0.0547945205479452,1194,38
428708,1,1,0.00630038813961368,1,1,0,20.20397,0.21293,0.0821917808219178,1116,38
419229,1,1,0.540223277659254,0.383214348911591,1,0,21.563,0.06202,0.02666666666666667,999,39
418582,0.0468949046107076,0.0111045555526545,1.03877360888738e-7,2.12206193288234e-6,1,0.016,2.93659,0.20014,0.0684931506849315,690,38
373994,1,1,0.156892446759884,0.679653746907298,1,0.003,1,0.1591,0.05333333333333334,750,39
422862,1,1,0.10652802291162,0.725031930526531,0.4656191159269654,0,33.83533,0.04139,0.06666666666666667,1239,39
770345,1,1,1,0.86466287745502,0.14350521063595328,0,24.94998,0.06612,0.03636363636363636,339,29
418346,1,1,1,0.715343321791773,0.4213425800748903,0.01,1,0.0562,0.05333333333333334,1083,39
428092,1,1,0.00207334247528851,1,1,0,6.52759,0.05159,0.014084507042253521,513,37
421319,2.00040439369646e-8,2.4441570020401e-9,0,0,5.398512611179379e-4,0.015,2.97878,0.19438,0.17333333333333334,2412,39
101751011,1,1,8.48902324059182e-5,0.00128880515585737,0.00806844713875908,0.054,1,0.2604,0.38666666666666666,1317,39
422653,1,1,4.69578581730424e-7,7.96091684269533e-4,0.002071083683613726,0.064,1,0.19752,0.0958904109589041,1008,38
418351,0.0039154521945535,7.6143523700147e-4,1.07727716046998e-7,0.020735875544512,1,0.003,4.99557,0.23521,0.06666666666666667,1068,39
770318,1,1,1,1,8.229046063743286e-13,0.037,1,0.21225,0.14285714285714285,918,40
420593,1,0.718739482270396,2.9819749704854e-7,0.00373951097385285,1,0.008,2.24136,0.13136,0.06666666666666667,1305,39
768866,1,1,1,1,1,0,2.19756,0.04362,0.06666666666666667,468,39
418866,3.04978738572105e-9,3.56619955039176e-10,0,0,5.86869178342757e-6,0.024,2.64707,0.38261,0.3333333333333333,2154,39
427111,0,0,0,0,5.132272103801976e-9,0.054,2.95005,0.54039,0.4057971014492754,2712,36
415779,1,1,1,0.603083628686532,1,0,28.08828,0.00704,0,780,39
429090,3.48813785978535e-11,3.71966030410091e-12,0,0,0,0.049,2.44002,0.50181,0.38028169014084506,2517,37
424537,8.02736400305683e-11,8.69813506458235e-12,0,0,1.4032527519621474e-5,0.064,2.58356,0.60463,0.30985915492957744,1623,37
776178,0.0884865728749505,0.0223823977987985,8.85828999052065e-9,3.64746803807469e-7,0.8032345359213361,0.021,2.40042,0.16891,0.13333333333333333,1047,39
100857856,1,1,4.92786845206997e-10,0.225115412325932,2.0735864137206067e-5,0,151.00368,0.10085,0.18666666666666668,2880,39
396386,1,1,0.15815116603829,0.158106778729548,0.009528431183398174,0,20.46474,0.06213,0.08,549,39
374091,1,1,1.74078481076006e-7,0.89476478863866,1.4014791259875855e-12,0,5.7802,0.08101,0.12,1179,39
374266,1.7580311720763e-12,1.78381119399416e-13,0,0,0.03287628352229387,0.022,2.28304,0.2971,0.4666666666666667,7683,39
417342,1,1,1,0.962189379574889,6.501116112033398e-4,0,26.505,0.15725,0.06493506493506493,570,40
428935,1,1,1.63607848350331e-10,0.615487377737954,0.034812440493465185,0,33.09505,0.10616,0.08695652173913043,1878,36
416484,1,1,0.00104315459898559,0.492657176316674,0.1479041648119866,0,21.31199,0.05906,0.0410958904109589,2046,38
420401,1,1,1,0.897717714978347,0.007218411603322583,0,27.24339,0.02721,0.05333333333333334,1539,39
422749,1,1,0.00292732332154,0.0284419906204235,0.046783845863356495,0.139,1,0.36838,0.1864406779661017,708,31
431584,5.71106083588471e-5,8.93503084618678e-6,0,8.36481348725108e-11,2.2633167077976635e-5,0.027,2.21291,0.48577,0.21333333333333335,1890,39
100859762,1,1,0.630591557701855,1,1,0,27.01894,0.08795,0.012987012987012988,267,40
100859489,0,0,0,0,0.005036846704589966,0.076,2.35551,0.68179,0.5507246376811594,3036,36
416843,1,1,0.0296801368828,1,1.1040747273758726e-8,0,11.58678,0.07374,0.16,1038,39
404530,1,1,4.7253068675107e-5,0.037835022638803,0.06159956410051736,0,20.10986,0.14772,0.14666666666666667,840,39
421775,1,1,0.00287103588486726,0.82724449815774,1,0.007,1,0.06918,0.013333333333333334,2046,39
100858171,1,1,1,0.101769602877014,1,0,34.89605,0.01748,0,945,39
423653,1,1,3.36965614541765e-7,1,0.1365641054568628,0.026,1,0.16152,0.09836065573770492,1368,32
417457,0.375575090735171,0.116019839453652,1.73834820492145e-4,0.206855384086045,0.2886583115147665,0.002,4.14788,0.17521,0.09333333333333334,1422,39
420766,1,1,3.49334038037641e-6,6.50643600822162e-4,0.5380343878447607,0.022,1,0.11605,0.2463768115942029,3312,36
421134,1,1,1,1,1,0,51.17597,0.01371,0.02666666666666667,1110,39
424368,1,1,0.15473205691699,0.636102104078937,4.0609306127636105e-4,0,13.26484,0.03637,0.06666666666666667,1032,39
100858910,1,1,8.0775487301477e-4,1,0.682674465910725,0.022,1,0.06076,0.0821917808219178,1092,38
423839,1,1,2.31482469129488e-5,0.399589519499625,1,0.001,1,0.08882,0.09333333333333334,924,39
418417,1,1,1,1,0.0143443987219975,0.012,1,0.13433,0.05970149253731343,864,35
416776,1,1,1,1,1,0,29.6549,0.06261,0.18840579710144928,1647,36
420276,1,1,0.0747470341114513,1,1,0,41.0483,0.05441,0.0136986301369863,639,38
420226,1,1,0.168295706949414,0.65376952395204,0.011761775752656758,0.026,1,0.08531,0.0273972602739726,861,38
423243,5.78745147124697e-4,1.00624681267683e-4,1.80934172636375e-14,3.07542675701881e-10,0.4436892897552668,0.014,2.77013,0.30287,0.05333333333333334,1749,39
415553,1,1,2.06718519128379e-4,0.745142546401529,7.046810588764935e-4,0.103,1,0.14544,0.14666666666666667,615,39
423368,1,1,1,0.88498289229452,0.5039958614199401,0.032,1,0.12803,0.16901408450704225,1407,37
414803,0.0158041827417368,0.00339158287820463,9.19938543476141e-11,1.29423062959064e-7,5.183510498139402e-12,0.022,2.92562,0.24159,0.1780821917808219,570,38
416856,1,1,1,1,1,0,14.24578,0.07622,0,537,39
101749300,0.454755351923761,0.145388089235541,7.81179314617054e-8,7.96358881291999e-4,1,0.019,2.17434,0.29328,0.22388059701492538,834,35
768709,1,1,0.165774502736471,0.988740415223198,0.009186419062750582,0.097,1,0.1768,0.14285714285714285,663,26
421550,1,0.392812088252536,2.9925830509994e-4,0.0742228581776418,0.004090512854760097,0.02,2.30839,0.31592,0.2537313432835821,576,35
421831,1,1,1,0.646384479803839,9.319584009032583e-8,0,1,0.01493,0.05333333333333334,1869,39
419586,1,1,0.996482050438698,0.75902146896401,0.013419364511843274,0,93.28103,0.06315,0.10666666666666667,843,39
768501,1,1,0.337434487170386,1,0.001989950582940411,0.027,1,0.20804,0.034482758620689655,621,45
770355,1,1,1,1,1,0,266.00524,0.02357,0.14666666666666667,1767,39
418057,1,1,1,0.452865007498599,1,0,107.37493,0.026,0,798,39
395354,1,1,0.0322636405625141,0.603143525712893,0.30068737569130777,0,1,0.06559,0.09333333333333334,945,39
421827,1,1,1,1,0.9612911153845284,0.04,1,0.255,0.08,276,39
416163,0,0,0,0,0.9029773925721818,0.032,3.35867,0.32014,0.12,2043,39
428261,1,1,0.124848610480353,0.540259920459494,1,0,53.07411,0.07686,0.136986301369863,1827,38
415999,1.13125729899122e-5,1.663333998466e-6,0,3.22976538301458e-13,3.2754275010610576e-5,0.009,2.59418,0.31555,0.6,4371,39
418269,1,1,0.00490678972595435,0.10641387836307,7.483402729516673e-12,0.021,1,0.11247,0.028985507246376812,366,36
421893,1,1,0.00583681005932688,1,0.7492331273885897,0,37.6593,0.05324,0.02666666666666667,1902,39
417375,1,1,1,0.173031697174438,1,0,33.1274,0.02432,0,816,39
428461,4.43461418595911e-9,5.22949483059304e-10,0,3.13596161880301e-15,8.673676462612135e-11,0.046,2.33646,0.42996,0.37333333333333335,1716,39
420518,1,1,1,1,1,0.066,1,0.18518,0.10666666666666667,567,39
427125,1,0.770229269532747,0.0291036483543135,0.0377311851938779,1,0.032,2.0292,0.37285,0.0273972602739726,348,38
101747697,1,1,2.8049521637366e-4,0.266203390045738,1,0,30.5452,0.10536,0.05333333333333334,1509,39
100858050,4.25634516864463e-6,6.05132370946026e-7,0,0,0.3375546968526321,0.04,2.17234,0.53562,0.41333333333333333,2898,39
NA,7.70830392907566e-4,1.36063255175078e-4,0,4.90794140899177e-8,0.4112281453654198,0.05,2.34362,0.44706,0.12244897959183673,909,26
423092,0.258419171578328,0.075132136455649,1.83853149718361e-12,7.26813174827785e-5,0,0.024,2.10121,0.30711,0.2077922077922078,1023,40
426109,1,1,1,0.791563026189973,1,0,40.24085,0.02165,0.0684931506849315,621,38
427490,1,1,0.495142603677376,0.247387069721583,1,0,33.56163,0.09111,0.04,2652,39
100170842,1,1,0.162033069414637,0.447286704622044,0.006497856556915323,0,39.93568,0.14234,0.07462686567164178,891,35
416936,1,1,1.49779156551805e-11,1.14654468536253e-6,0,0.08,1,0.28692,0.23376623376623376,1863,40
424673,1,1,0.298116508814003,0.0541909083966373,1,0,23.31418,0.03498,0.0684931506849315,882,38
417868,2.81486780257055e-4,4.72442242011232e-5,0,5.63552962626381e-12,0.32742011767913526,0.008,2.93589,0.36996,0.4533333333333333,2670,39
101750396,1.32836903976585e-8,1.60695277321027e-9,0,0,3.0717031003085185e-4,0.026,2.77438,0.41482,0.1232876712328767,1764,38
420204,1,1,1.51607624263941e-4,0.0203462753822779,1,0.003,2.25977,0.17964,0.06666666666666667,1461,39
428104,1,1,0.00776930137789229,0.888760194736291,1,0,1,0.17214,0.013333333333333334,759,39
770080,1,0.481082887227922,9.14174194872856e-5,0.0129855573539507,0.3230543977012954,0.029,2.02066,0.49251,0.29333333333333333,621,39
422320,1,1,2.50132192412624e-8,0.383990217359007,1,0.026,1,0.10114,0.2191780821917808,2037,38
430871,1,1,0,0.00633977406414975,0,0.066,1,0.21821,0.14606741573033707,1713,46
770217,7.41207979815321e-4,1.30541823264218e-4,7.18323240040847e-16,9.96513312179618e-8,0.002959697838821765,0.009,2.59258,0.20019,0.4,2730,39
101750075,1,1,7.24163423886461e-6,0.0534486634746481,0.10050583724847681,0.026,1,0.13458,0.10144927536231885,690,36
426131,1,1,1,0.383648358727425,1,0,6.33153,0.00833,0,459,38
NA,1,1,1,1,0.1275024217150878,0,29.11254,0.0594,0.1111111111111111,456,24
424497,0,0,0,0,0.07581007119326268,0.049,3.25582,0.50819,0.38666666666666666,3297,39
423743,1,1,9.46866964907171e-10,1.88480214024387e-4,0.022554251134683415,0.01,1,0.21985,0.30666666666666664,3138,39
415297,1,1,1,0.226009446365792,1,0,67.92948,0.02609,0.0273972602739726,1140,38
422405,1,1,1.70809664066882e-5,0.0154891041457693,1,0,29.21063,0.05248,0,1155,39
424753,1,1,2.76817248601106e-15,0.266878287544761,0.52054099948644,0,28.11075,0.04111,0.28,3930,39
421809,1,1,0.0392048125596647,0.898346210569868,2.5843386148395425e-10,0,11.52273,0.06061,0.07792207792207792,2229,40
769871,1,1,2.55033286014223e-6,1,1,0,14.73934,0.02923,0.013333333333333334,930,39
424246,0.0191336713056615,0.00417504402877782,1.23390461199041e-9,0.0111389976445221,1,0.005,3.68637,0.06221,0.12,1086,39
428690,1.22390961059841e-7,1.56572202257662e-8,0,3.54602830603315e-12,0.0347812279297523,0.01,4.24106,0.23086,0.1095890410958904,978,38
419714,1,1,0.144255567870773,0.350933605103828,1,0,109.79611,0.04177,0.031746031746031744,1002,33
422576,1,1,0.00115386836650872,0.55976455024029,1,0,30.71889,0.02714,0.1267605633802817,1446,37
418835,0,0,0,0,1,0.008,3.8436,0.27144,0.41333333333333333,5871,39
419015,1,1,0.00594814659176686,0.0296884765408149,0.9176706992074695,0.002,2.51636,0.11942,0.013333333333333334,810,39
417241,0,0,0,0,6.581191566744103e-7,0.031,3.32853,0.41906,0.2,2529,39
427110,1,0.471983822215653,3.66496905965778e-5,0.0837296425020264,0.001893556112963626,0.032,1.91656,0.35903,0.28205128205128205,2469,21
423925,0,0,0,0,8.124293310408781e-4,0.062,3.66315,0.43016,0.18181818181818182,717,40
769199,1,1,4.58523285777815e-6,0.0115918068755226,0.01631028789596293,0.047,1,0.17804,0.31343283582089554,2685,35
417546,1,1,6.08382203776541e-8,1,1.115682776542304e-5,0,49.56891,0.0357,0.0684931506849315,1095,38
427768,1,1,5.66748466326737e-4,0.706007064778092,1,0,14.41396,0.06023,0.1746031746031746,1431,33
395490,1,1,0.187905089423504,0.576792750626087,1,0,4.51086,0.10998,0.06666666666666667,2448,39
427666,1,1,0.289140519433002,0.888760194736291,0.005071695744531065,0.058,1,0.07917,0.09333333333333334,741,39
396246,1,1,1,0.941654997494801,1,0,10.56626,0.06284,0,324,37
415309,1,1,1,0.00810767313328403,1,0,38.49788,0.02116,0.14666666666666667,1632,39
416158,0.00108304945336794,1.94860144555588e-4,2.2582495699479e-10,1.31070356857064e-7,2.3731525892416085e-5,0.031,2.72457,0.50198,0.14666666666666667,570,39
424472,1,1,1,0.570442942426819,1,0,9.59665,0.05599,0.06493506493506493,978,40
421557,1,1,0.0746630830982168,0.320386212604664,1,0,12.88703,0.09754,0.05333333333333334,555,39
424997,1,1,5.32426881910991e-5,1,0.015789377337841057,0,64.48504,0.05426,0.21333333333333335,3156,39
769109,1,1,4.45076931886653e-9,0.0747566576461575,0.24832983872862593,0,233.66281,0.06376,0.06666666666666667,981,39
NA,0.120171389154663,0.0315050537687706,4.2489534513514e-7,3.09825553616663e-6,0.7740716908665973,0.003,3.33505,0.22176,0.11594202898550725,2022,36
424789,6.83618943228196e-8,8.6122457430529e-9,0,0,0.6230357409163231,0.008,2.77864,0.25824,0.4,4938,39
395504,0.0115636736568974,0.00242273464102057,1.01040053675397e-9,2.07364626523047e-5,0.23993118784877815,0.003,4.81944,0.10009,0.12,1110,39
423344,0,0,0,0,8.200773572299892e-4,0.069,4.38059,0.712,0.21568627450980393,1263,27
418126,1,1,1,0.87350093484155,1,0,43.00945,0.07256,0.07792207792207792,1398,40
421892,2.004293454256e-7,2.59860113865858e-8,0,0,0,0.039,2.46254,0.4953,0.38961038961038963,1698,40
423180,1,1,1,1,0.001958695694840025,0,24.61023,0.01387,0.05333333333333334,1557,39
418092,6.3939204795472e-7,8.56786155460254e-8,0,0,0.04240719038340796,0.045,2.4359,0.44659,0.2465753424657534,1722,38
416897,1,1,0.0176237380223488,0.539297361642814,0.010240037644518495,0,7.90125,0.12242,0.0684931506849315,498,38
422532,1,1,1.07216206160778e-7,0.00843563617053573,0.01523938825995918,0.023,1.51817,0.3241,0.0684931506849315,657,38
419926,1,1,1,0.928336360529262,0.022215060933006386,0,13.59445,0.02576,0.0273972602739726,465,38
431682,1,1,0.00848329045691565,0.590466517804704,1,0,44.86489,0.14278,0.0273972602739726,1317,38
101752041,3.77496846048891e-6,5.34551776141071e-7,0,1.05389494209713e-14,0.030652859298938066,0.046,2.62319,0.58201,0.288135593220339,1164,31
395901,1,1,0.0663203982223703,1,0.7379786137344144,0.015,1,0.07436,0.04,1533,39
421887,2.66607467037123e-4,4.46305123000656e-5,3.49744120426215e-9,9.57063545640133e-9,0.07232366029863657,0.017,3.02963,0.40073,0.2876712328767123,1053,38
418091,1,1,0.00152530317322229,0.0567381396701268,1,0.022,1.86838,0.44587,0.14666666666666667,396,39
416804,0.765700490542135,0.273482006776867,7.89825854257512e-12,6.57616146917293e-7,0.6433576638548576,0.004,2.24124,0.18622,0.10666666666666667,2379,39
423690,1,1,0,1.01685183777451e-11,0.199821191198228,0.035,1,0.28157,NaN,6642,38
421644,1,1,0.314241042435348,0.252841258854305,1,0,26.86488,0.02623,0.0136986301369863,900,38
429106,1,1,0.0811240917085539,0.935556921524425,0.5158009184499658,0,25.69768,0.04735,0.028169014084507043,1698,37
772022,1,1,2.17243084768527e-5,8.74577319803986e-4,0.19174800777198217,0.023,1,0.21872,0.046153846153846156,882,34
772082,1,1,1,1,1,0.009,1,0.05774,0,360,38
419600,1.70182781034476e-4,2.79026738828067e-5,0,1.14730821334625e-11,0.15397327300013866,0.029,2.6628,0.16242,0.21333333333333335,1323,39
419744,1,1,0.0106365993745676,0.215815600823872,0.13255479046491625,0.003,2.18789,0.08571,0.09333333333333334,624,39
417317,1,1,1,0.172616033602369,1,0,29.57494,0.03415,0.06666666666666667,1026,39
423442,1,1,8.23882059771832e-5,0.516693871460165,1,0.004,2.32873,0.10625,0.0136986301369863,417,38
395545,1,1,1,1,1,0.015,1,0.06822,0.028169014084507043,492,37
419631,1,1,1,0.326442696377803,0.6824627026643771,0,30.44637,0.02613,0.0273972602739726,777,38
428881,1,1,1,0.733094845631017,0.8694552381559836,0,37.13907,0.0888,0.08,1584,39
771615,3.60838142402035e-6,5.10192546189196e-7,2.38154313154138e-12,2.43434619541387e-11,0.002076153218290483,0.05,3.44016,0.26191,0.04477611940298507,309,35
423481,1,1,3.06308022000366e-6,0.91275796795362,1,0,36.15329,0.0785,0.014084507042253521,924,37
395914,3.04050712986625e-5,4.63821694157966e-6,3.40485215779361e-14,2.19275575474853e-10,4.5797567438289247e-4,0.064,2.57117,0.68805,0.1038961038961039,291,40
416622,1,1,6.34417613637915e-4,0.591862225014332,0.8183463137498483,0.024,1,0.14799,0.0273972602739726,1389,38
768711,1,1,0.115991237723143,1,7.989521374085718e-4,0.006,1,0.05033,0.09333333333333334,612,39
425304,1,1,0,3.53249626357114e-7,3.763461751503817e-8,0.119,1,0.37643,0.4266666666666667,1722,39
424244,6.47083198832273e-6,9.32943752510907e-7,0,2.46357863686562e-12,6.403565447489645e-4,0.01,3.6493,0.19912,0.10666666666666667,2205,39
419206,5.96442392291162e-4,1.03865237832198e-4,0,1.51611602186423e-9,0.10494096657786268,0.019,2.49652,0.24647,0.16,1623,39
